Time,Date,Day of the week,CarCount,BikeCount,BusCount,TruckCount,Total,Traffic Situation
11:00:00 PM,14,Saturday,9,0,1,20,30,normal
11:15:00 PM,14,Saturday,8,1,2,21,32,normal
11:30:00 PM,14,Saturday,7,1,1,26,35,normal
11:45:00 PM,14,Saturday,6,0,1,22,29,normal
12:00:00 AM,15,Sunday,11,2,0,35,48,normal
12:15:00 AM,15,Sunday,7,2,0,24,33,normal
12:30:00 AM,15,Sunday,7,2,2,28,39,normal
12:45:00 AM,15,Sunday,13,0,2,24,39,normal
1:00:00 AM,15,Sunday,13,1,2,27,43,normal
1:15:00 AM,15,Sunday,7,1,1,32,41,normal
1:30:00 AM,15,Sunday,7,0,2,24,33,normal
1:45:00 AM,15,Sunday,6,2,0,25,33,normal
2:00:00 AM,15,Sunday,5,0,0,26,31,normal
2:15:00 AM,15,Sunday,6,0,2,20,28,normal
2:30:00 AM,15,Sunday,10,2,1,35,48,normal
2:45:00 AM,15,Sunday,14,1,0,22,37,normal
3:00:00 AM,15,Sunday,13,1,1,24,39,normal
3:15:00 AM,15,Sunday,13,1,1,23,38,normal
3:30:00 AM,15,Sunday,15,0,0,39,54,normal
3:45:00 AM,15,Sunday,9,2,2,25,38,normal
4:00:00 AM,15,Sunday,76,7,2,14,99,low
4:15:00 AM,15,Sunday,75,4,4,23,106,normal
4:30:00 AM,15,Sunday,54,8,0,16,78,low
4:45:00 AM,15,Sunday,60,5,6,25,96,normal
5:00:00 AM,15,Sunday,70,4,6,21,101,normal
5:15:00 AM,15,Sunday,70,10,7,24,111,normal
5:30:00 AM,15,Sunday,50,2,3,26,81,normal
5:45:00 AM,15,Sunday,128,11,25,13,177,heavy
6:00:00 AM,15,Sunday,131,23,15,11,180,heavy
6:15:00 AM,15,Sunday,140,24,17,8,189,heavy
6:30:00 AM,15,Sunday,113,23,23,10,169,heavy
6:45:00 AM,15,Sunday,109,22,13,8,152,normal
7:00:00 AM,15,Sunday,143,11,11,12,177,heavy
7:15:00 AM,15,Sunday,137,24,25,8,194,heavy
7:30:00 AM,15,Sunday,109,27,14,8,158,normal
7:45:00 AM,15,Sunday,87,30,17,8,142,normal
8:00:00 AM,15,Sunday,91,14,13,5,123,normal
8:15:00 AM,15,Sunday,86,15,16,14,131,normal
8:30:00 AM,15,Sunday,134,13,24,11,182,heavy
8:45:00 AM,15,Sunday,137,13,20,9,179,heavy
9:00:00 AM,15,Sunday,47,15,26,15,103,normal
9:15:00 AM,15,Sunday,52,8,23,17,100,normal
9:30:00 AM,15,Sunday,77,5,5,14,101,low
9:45:00 AM,15,Sunday,43,13,24,14,94,normal
10:00:00 AM,15,Sunday,68,14,30,19,131,high
10:15:00 AM,15,Sunday,46,5,11,13,75,low
10:30:00 AM,15,Sunday,80,11,5,16,112,normal
10:45:00 AM,15,Sunday,43,8,1,27,79,normal
11:00:00 AM,15,Sunday,66,7,12,27,112,normal
11:15:00 AM,15,Sunday,34,0,2,33,69,normal
11:30:00 AM,15,Sunday,65,2,8,30,105,normal
11:45:00 AM,15,Sunday,59,7,9,29,104,normal
12:00:00 PM,15,Sunday,55,7,4,28,94,normal
12:15:00 PM,15,Sunday,41,4,9,35,89,normal
12:30:00 PM,15,Sunday,32,0,8,25,65,normal
12:45:00 PM,15,Sunday,48,2,12,30,92,normal
1:00:00 PM,15,Sunday,36,16,12,13,77,low
1:15:00 PM,15,Sunday,43,2,23,22,90,normal
1:30:00 PM,15,Sunday,13,3,24,30,70,normal
1:45:00 PM,15,Sunday,90,20,22,18,150,normal
2:00:00 PM,15,Sunday,98,4,20,28,150,normal
2:15:00 PM,15,Sunday,95,6,27,14,142,high
2:30:00 PM,15,Sunday,39,13,8,11,71,low
2:45:00 PM,15,Sunday,54,15,8,11,88,low
3:00:00 PM,15,Sunday,28,19,13,11,71,low
3:15:00 PM,15,Sunday,7,4,5,23,39,normal
3:30:00 PM,15,Sunday,29,18,9,15,71,low
3:45:00 PM,15,Sunday,122,18,18,19,177,heavy
4:00:00 PM,15,Sunday,150,30,14,17,211,heavy
4:15:00 PM,15,Sunday,113,25,28,12,178,heavy
4:30:00 PM,15,Sunday,116,23,39,17,195,heavy
4:45:00 PM,15,Sunday,127,14,40,11,192,heavy
5:00:00 PM,15,Sunday,116,15,33,20,184,heavy
5:15:00 PM,15,Sunday,136,15,15,18,184,heavy
5:30:00 PM,15,Sunday,120,17,14,11,162,normal
5:45:00 PM,15,Sunday,109,25,35,12,181,heavy
6:00:00 PM,15,Sunday,134,21,26,15,196,heavy
6:15:00 PM,15,Sunday,135,10,36,15,196,heavy
6:30:00 PM,15,Sunday,77,1,10,25,113,normal
6:45:00 PM,15,Sunday,107,15,13,11,146,normal
7:00:00 PM,15,Sunday,106,16,5,19,146,normal
7:15:00 PM,15,Sunday,52,17,5,16,90,low
7:30:00 PM,15,Sunday,100,19,5,22,146,normal
7:45:00 PM,15,Sunday,107,13,13,22,155,normal
8:00:00 PM,15,Sunday,67,7,20,33,127,high
8:15:00 PM,15,Sunday,100,15,10,11,136,normal
8:30:00 PM,15,Sunday,110,1,18,20,149,normal
8:45:00 PM,15,Sunday,92,14,10,11,127,normal
9:00:00 PM,15,Sunday,109,14,16,14,153,normal
9:15:00 PM,15,Sunday,85,17,11,28,141,normal
9:30:00 PM,15,Sunday,101,12,16,12,141,normal
9:45:00 PM,15,Sunday,10,0,0,25,35,normal
10:00:00 PM,15,Sunday,12,2,1,32,47,normal
10:15:00 PM,15,Sunday,13,2,0,40,55,normal
10:30:00 PM,15,Sunday,15,1,0,30,46,normal
10:45:00 PM,15,Sunday,6,1,0,34,41,normal
11:00:00 PM,15,Sunday,11,1,1,39,52,normal
11:15:00 PM,15,Sunday,9,2,1,23,35,normal
11:30:00 PM,15,Sunday,10,2,2,28,42,normal
11:45:00 PM,15,Sunday,12,0,1,38,51,normal
12:00:00 AM,16,Monday,11,2,2,39,54,normal
12:15:00 AM,16,Monday,7,1,0,29,37,normal
12:30:00 AM,16,Monday,15,0,2,33,50,normal
12:45:00 AM,16,Monday,10,0,0,20,30,normal
1:00:00 AM,16,Monday,6,0,1,40,47,normal
1:15:00 AM,16,Monday,12,1,2,31,46,normal
1:30:00 AM,16,Monday,15,0,0,26,41,normal
1:45:00 AM,16,Monday,10,0,1,31,42,normal
2:00:00 AM,16,Monday,9,0,2,38,49,normal
2:15:00 AM,16,Monday,9,2,2,37,50,normal
2:30:00 AM,16,Monday,7,0,0,34,41,normal
2:45:00 AM,16,Monday,12,2,1,26,41,normal
3:00:00 AM,16,Monday,15,0,0,34,49,normal
3:15:00 AM,16,Monday,11,0,1,29,41,normal
3:30:00 AM,16,Monday,9,1,1,30,41,normal
3:45:00 AM,16,Monday,5,2,0,28,35,normal
4:00:00 AM,16,Monday,70,1,0,25,96,normal
4:15:00 AM,16,Monday,74,0,6,25,105,normal
4:30:00 AM,16,Monday,81,3,1,20,105,normal
4:45:00 AM,16,Monday,71,2,4,21,98,normal
5:00:00 AM,16,Monday,75,7,1,28,111,normal
5:15:00 AM,16,Monday,88,5,5,25,123,normal
5:30:00 AM,16,Monday,71,2,4,19,96,normal
5:45:00 AM,16,Monday,115,10,11,15,151,normal
6:00:00 AM,16,Monday,147,26,11,5,189,heavy
6:15:00 AM,16,Monday,102,15,20,10,147,normal
6:30:00 AM,16,Monday,80,12,25,9,126,normal
6:45:00 AM,16,Monday,97,23,25,7,152,normal
7:00:00 AM,16,Monday,81,23,24,8,136,normal
7:15:00 AM,16,Monday,130,16,10,15,171,heavy
7:30:00 AM,16,Monday,103,13,24,13,153,normal
7:45:00 AM,16,Monday,138,22,20,8,188,heavy
8:00:00 AM,16,Monday,128,16,22,12,178,heavy
8:15:00 AM,16,Monday,91,14,11,8,124,normal
8:30:00 AM,16,Monday,141,27,12,9,189,heavy
8:45:00 AM,16,Monday,114,19,25,5,163,normal
9:00:00 AM,16,Monday,53,14,30,10,107,normal
9:15:00 AM,16,Monday,69,9,17,5,100,normal
9:30:00 AM,16,Monday,39,8,16,10,73,normal
9:45:00 AM,16,Monday,71,13,25,8,117,normal
10:00:00 AM,16,Monday,48,8,29,12,97,normal
10:15:00 AM,16,Monday,73,14,18,17,122,normal
10:30:00 AM,16,Monday,61,8,7,18,94,low
10:45:00 AM,16,Monday,44,7,11,30,92,normal
11:00:00 AM,16,Monday,59,0,7,35,101,normal
11:15:00 AM,16,Monday,50,3,5,29,87,normal
11:30:00 AM,16,Monday,26,3,5,28,62,normal
11:45:00 AM,16,Monday,24,7,13,34,78,normal
12:00:00 PM,16,Monday,35,3,3,33,74,normal
12:15:00 PM,16,Monday,59,10,9,25,103,normal
12:30:00 PM,16,Monday,31,2,5,33,71,normal
12:45:00 PM,16,Monday,21,10,7,31,69,normal
1:00:00 PM,16,Monday,68,20,24,14,126,normal
1:15:00 PM,16,Monday,31,4,21,22,78,normal
1:30:00 PM,16,Monday,44,6,18,17,85,normal
1:45:00 PM,16,Monday,39,16,27,26,108,normal
2:00:00 PM,16,Monday,25,19,35,18,97,normal
2:15:00 PM,16,Monday,16,4,29,14,63,normal
2:30:00 PM,16,Monday,8,11,24,12,55,normal
2:45:00 PM,16,Monday,35,18,3,16,72,low
3:00:00 PM,16,Monday,95,16,16,21,148,normal
3:15:00 PM,16,Monday,8,3,32,22,65,normal
3:30:00 PM,16,Monday,30,19,14,18,81,low
3:45:00 PM,16,Monday,125,11,26,11,173,heavy
4:00:00 PM,16,Monday,130,10,30,20,190,heavy
4:15:00 PM,16,Monday,149,27,24,19,219,heavy
4:30:00 PM,16,Monday,107,25,38,14,184,heavy
4:45:00 PM,16,Monday,129,16,23,10,178,heavy
5:00:00 PM,16,Monday,131,7,33,13,184,heavy
5:15:00 PM,16,Monday,124,20,13,14,171,heavy
5:30:00 PM,16,Monday,102,20,17,16,155,normal
5:45:00 PM,16,Monday,144,13,12,20,189,heavy
6:00:00 PM,16,Monday,148,9,37,18,212,heavy
6:15:00 PM,16,Monday,141,11,33,16,201,heavy
6:30:00 PM,16,Monday,96,18,5,30,149,normal
6:45:00 PM,16,Monday,85,7,13,31,136,high
7:00:00 PM,16,Monday,101,0,19,33,153,high
7:15:00 PM,16,Monday,83,1,6,24,114,normal
7:30:00 PM,16,Monday,61,10,13,30,114,normal
7:45:00 PM,16,Monday,101,6,20,27,154,normal
8:00:00 PM,16,Monday,107,0,15,27,149,normal
8:15:00 PM,16,Monday,78,3,12,33,126,high
8:30:00 PM,16,Monday,77,20,7,22,126,normal
8:45:00 PM,16,Monday,108,10,5,21,144,normal
9:00:00 PM,16,Monday,55,0,19,25,99,normal
9:15:00 PM,16,Monday,61,10,14,35,120,high
9:30:00 PM,16,Monday,88,18,7,23,136,normal
9:45:00 PM,16,Monday,7,0,1,38,46,normal
10:00:00 PM,16,Monday,12,0,0,35,47,normal
10:15:00 PM,16,Monday,7,2,1,35,45,normal
10:30:00 PM,16,Monday,14,2,1,21,38,normal
10:45:00 PM,16,Monday,10,1,1,20,32,normal
11:00:00 PM,16,Monday,6,2,0,31,39,normal
11:15:00 PM,16,Monday,5,2,1,40,48,normal
11:30:00 PM,16,Monday,14,0,2,40,56,normal
11:45:00 PM,16,Monday,6,0,2,32,40,normal
12:00:00 AM,17,Tuesday,14,0,2,27,43,normal
12:15:00 AM,17,Tuesday,8,1,1,21,31,normal
12:30:00 AM,17,Tuesday,11,2,2,21,36,normal
12:45:00 AM,17,Tuesday,10,2,0,33,45,normal
1:00:00 AM,17,Tuesday,13,1,2,29,45,normal
1:15:00 AM,17,Tuesday,6,2,0,27,35,normal
1:30:00 AM,17,Tuesday,7,2,0,22,31,normal
1:45:00 AM,17,Tuesday,5,2,2,37,46,normal
2:00:00 AM,17,Tuesday,14,2,1,40,57,normal
2:15:00 AM,17,Tuesday,14,0,0,31,45,normal
2:30:00 AM,17,Tuesday,10,0,2,39,51,normal
2:45:00 AM,17,Tuesday,8,2,0,40,50,normal
3:00:00 AM,17,Tuesday,15,0,1,35,51,normal
3:15:00 AM,17,Tuesday,11,1,1,37,50,normal
3:30:00 AM,17,Tuesday,15,1,2,27,45,normal
3:45:00 AM,17,Tuesday,15,2,1,40,58,normal
4:00:00 AM,17,Tuesday,83,9,0,14,106,low
4:15:00 AM,17,Tuesday,82,3,0,30,115,normal
4:30:00 AM,17,Tuesday,76,4,6,15,101,low
4:45:00 AM,17,Tuesday,59,5,2,11,77,low
5:00:00 AM,17,Tuesday,59,5,3,27,94,normal
5:15:00 AM,17,Tuesday,71,4,6,17,98,low
5:30:00 AM,17,Tuesday,70,4,4,23,101,normal
5:45:00 AM,17,Tuesday,104,11,19,9,143,normal
6:00:00 AM,17,Tuesday,136,30,11,5,182,heavy
6:15:00 AM,17,Tuesday,86,13,21,9,129,normal
6:30:00 AM,17,Tuesday,131,19,18,11,179,heavy
6:45:00 AM,17,Tuesday,90,16,14,13,133,normal
7:00:00 AM,17,Tuesday,129,13,17,5,164,normal
7:15:00 AM,17,Tuesday,91,10,25,14,140,normal
7:30:00 AM,17,Tuesday,86,10,20,14,130,normal
7:45:00 AM,17,Tuesday,100,19,17,8,144,normal
8:00:00 AM,17,Tuesday,84,11,10,11,116,normal
8:15:00 AM,17,Tuesday,109,29,25,11,174,heavy
8:30:00 AM,17,Tuesday,93,22,15,8,138,normal
8:45:00 AM,17,Tuesday,92,17,16,5,130,normal
9:00:00 AM,17,Tuesday,80,7,11,17,115,normal
9:15:00 AM,17,Tuesday,30,11,24,7,72,normal
9:30:00 AM,17,Tuesday,35,14,14,12,75,low
9:45:00 AM,17,Tuesday,70,5,25,7,107,normal
10:00:00 AM,17,Tuesday,59,10,7,16,92,low
10:15:00 AM,17,Tuesday,56,12,7,6,81,low
10:30:00 AM,17,Tuesday,77,10,5,18,110,low
10:45:00 AM,17,Tuesday,64,2,10,34,110,normal
11:00:00 AM,17,Tuesday,37,3,13,28,81,normal
11:15:00 AM,17,Tuesday,51,6,8,33,98,normal
11:30:00 AM,17,Tuesday,33,1,9,30,73,normal
11:45:00 AM,17,Tuesday,70,1,11,31,113,high
12:00:00 PM,17,Tuesday,39,0,1,26,66,normal
12:15:00 PM,17,Tuesday,49,4,11,35,99,normal
12:30:00 PM,17,Tuesday,33,2,0,25,60,normal
12:45:00 PM,17,Tuesday,49,8,1,32,90,normal
1:00:00 PM,17,Tuesday,70,2,16,14,102,normal
1:15:00 PM,17,Tuesday,23,16,20,26,85,normal
1:30:00 PM,17,Tuesday,17,8,12,10,47,low
1:45:00 PM,17,Tuesday,37,2,7,29,75,normal
2:00:00 PM,17,Tuesday,38,1,0,10,49,low
2:15:00 PM,17,Tuesday,8,17,20,18,63,normal
2:30:00 PM,17,Tuesday,24,16,29,23,92,normal
2:45:00 PM,17,Tuesday,11,0,17,26,54,normal
3:00:00 PM,17,Tuesday,15,3,20,28,66,normal
3:15:00 PM,17,Tuesday,59,15,31,29,134,high
3:30:00 PM,17,Tuesday,7,11,17,25,60,normal
3:45:00 PM,17,Tuesday,116,19,35,11,181,heavy
4:00:00 PM,17,Tuesday,123,5,31,13,172,heavy
4:15:00 PM,17,Tuesday,107,16,17,11,151,normal
4:30:00 PM,17,Tuesday,117,6,17,16,156,normal
4:45:00 PM,17,Tuesday,102,10,15,11,138,normal
5:00:00 PM,17,Tuesday,100,12,14,15,141,normal
5:15:00 PM,17,Tuesday,142,22,25,18,207,heavy
5:30:00 PM,17,Tuesday,104,19,12,16,151,normal
5:45:00 PM,17,Tuesday,105,23,17,13,158,normal
6:00:00 PM,17,Tuesday,101,30,23,18,172,heavy
6:15:00 PM,17,Tuesday,138,16,14,19,187,heavy
6:30:00 PM,17,Tuesday,96,5,18,26,145,normal
6:45:00 PM,17,Tuesday,70,17,20,34,141,high
7:00:00 PM,17,Tuesday,62,10,15,26,113,normal
7:15:00 PM,17,Tuesday,101,18,15,15,149,normal
7:30:00 PM,17,Tuesday,83,1,5,31,120,high
7:45:00 PM,17,Tuesday,104,20,20,20,164,normal
8:00:00 PM,17,Tuesday,107,9,6,20,142,normal
8:15:00 PM,17,Tuesday,100,2,11,23,136,normal
8:30:00 PM,17,Tuesday,110,2,18,21,151,normal
8:45:00 PM,17,Tuesday,110,2,14,31,157,high
9:00:00 PM,17,Tuesday,65,20,14,17,116,normal
9:15:00 PM,17,Tuesday,53,18,10,35,116,high
9:30:00 PM,17,Tuesday,65,2,13,33,113,high
9:45:00 PM,17,Tuesday,14,0,0,26,40,normal
10:00:00 PM,17,Tuesday,7,1,0,24,32,normal
10:15:00 PM,17,Tuesday,8,0,0,21,29,normal
10:30:00 PM,17,Tuesday,15,0,0,32,47,normal
10:45:00 PM,17,Tuesday,15,2,2,20,39,normal
11:00:00 PM,17,Tuesday,11,1,0,37,49,normal
11:15:00 PM,17,Tuesday,5,0,0,37,42,normal
11:30:00 PM,17,Tuesday,10,2,2,28,42,normal
11:45:00 PM,17,Tuesday,15,0,2,40,57,normal
12:00:00 AM,18,Wednesday,11,2,0,39,52,normal
12:15:00 AM,18,Wednesday,11,2,1,28,42,normal
12:30:00 AM,18,Wednesday,5,1,1,29,36,normal
12:45:00 AM,18,Wednesday,7,2,0,27,36,normal
1:00:00 AM,18,Wednesday,7,2,1,22,32,normal
1:15:00 AM,18,Wednesday,10,2,1,38,51,normal
1:30:00 AM,18,Wednesday,6,1,2,25,34,normal
1:45:00 AM,18,Wednesday,15,2,1,27,45,normal
2:00:00 AM,18,Wednesday,7,1,0,36,44,normal
2:15:00 AM,18,Wednesday,14,2,0,38,54,normal
2:30:00 AM,18,Wednesday,15,2,0,27,44,normal
2:45:00 AM,18,Wednesday,6,1,1,30,38,normal
3:00:00 AM,18,Wednesday,7,0,1,24,32,normal
3:15:00 AM,18,Wednesday,13,0,1,24,38,normal
3:30:00 AM,18,Wednesday,11,2,2,22,37,normal
3:45:00 AM,18,Wednesday,13,2,1,36,52,normal
4:00:00 AM,18,Wednesday,88,6,5,19,118,normal
4:15:00 AM,18,Wednesday,60,0,6,18,84,low
4:30:00 AM,18,Wednesday,54,6,6,14,80,low
4:45:00 AM,18,Wednesday,66,0,2,20,88,normal
5:00:00 AM,18,Wednesday,68,6,6,11,91,low
5:15:00 AM,18,Wednesday,89,9,1,14,113,normal
5:30:00 AM,18,Wednesday,56,1,0,24,81,normal
5:45:00 AM,18,Wednesday,101,24,15,9,149,normal
6:00:00 AM,18,Wednesday,120,28,20,10,178,heavy
6:15:00 AM,18,Wednesday,95,29,18,12,154,normal
6:30:00 AM,18,Wednesday,94,13,21,11,139,normal
6:45:00 AM,18,Wednesday,141,30,24,12,207,heavy
7:00:00 AM,18,Wednesday,144,26,18,13,201,heavy
7:15:00 AM,18,Wednesday,107,26,22,11,166,normal
7:30:00 AM,18,Wednesday,118,27,10,12,167,low
7:45:00 AM,18,Wednesday,136,16,24,10,186,heavy
8:00:00 AM,18,Wednesday,139,30,21,15,205,heavy
8:15:00 AM,18,Wednesday,103,19,15,14,151,normal
8:30:00 AM,18,Wednesday,127,18,11,15,171,heavy
8:45:00 AM,18,Wednesday,101,29,16,8,154,normal
9:00:00 AM,18,Wednesday,55,8,20,19,102,normal
9:15:00 AM,18,Wednesday,56,7,8,14,85,low
9:30:00 AM,18,Wednesday,34,7,8,9,58,low
9:45:00 AM,18,Wednesday,57,10,15,12,94,low
10:00:00 AM,18,Wednesday,44,15,9,18,86,low
10:15:00 AM,18,Wednesday,43,7,25,11,86,normal
10:30:00 AM,18,Wednesday,41,9,26,6,82,normal
10:45:00 AM,18,Wednesday,32,2,6,30,70,normal
11:00:00 AM,18,Wednesday,38,10,3,32,83,normal
11:15:00 AM,18,Wednesday,56,10,9,35,110,normal
11:30:00 AM,18,Wednesday,30,4,11,35,80,normal
11:45:00 AM,18,Wednesday,66,2,3,26,97,normal
12:00:00 PM,18,Wednesday,40,10,0,28,78,normal
12:15:00 PM,18,Wednesday,50,8,8,25,91,normal
12:30:00 PM,18,Wednesday,26,3,6,26,61,normal
12:45:00 PM,18,Wednesday,50,8,7,33,98,normal
1:00:00 PM,18,Wednesday,15,7,12,25,59,normal
1:15:00 PM,18,Wednesday,57,17,14,28,116,normal
1:30:00 PM,18,Wednesday,47,10,13,13,83,low
1:45:00 PM,18,Wednesday,12,4,11,23,50,normal
2:00:00 PM,18,Wednesday,49,8,4,16,77,low
2:15:00 PM,18,Wednesday,55,2,35,21,113,high
2:30:00 PM,18,Wednesday,44,9,10,26,89,normal
2:45:00 PM,18,Wednesday,73,9,28,17,127,high
3:00:00 PM,18,Wednesday,36,4,26,12,78,normal
3:15:00 PM,18,Wednesday,67,1,12,17,97,low
3:30:00 PM,18,Wednesday,44,16,17,11,88,normal
3:45:00 PM,18,Wednesday,145,14,35,10,204,heavy
4:00:00 PM,18,Wednesday,107,10,32,10,159,high
4:15:00 PM,18,Wednesday,100,17,31,15,163,high
4:30:00 PM,18,Wednesday,126,20,37,10,193,heavy
4:45:00 PM,18,Wednesday,147,23,39,13,222,heavy
5:00:00 PM,18,Wednesday,133,6,18,10,167,normal
5:15:00 PM,18,Wednesday,147,29,10,18,204,heavy
5:30:00 PM,18,Wednesday,115,11,27,13,166,high
5:45:00 PM,18,Wednesday,132,12,19,15,178,heavy
6:00:00 PM,18,Wednesday,106,23,20,13,162,normal
6:15:00 PM,18,Wednesday,119,28,37,12,196,heavy
6:30:00 PM,18,Wednesday,77,18,10,14,119,normal
6:45:00 PM,18,Wednesday,89,4,11,12,116,normal
7:00:00 PM,18,Wednesday,106,5,13,17,141,normal
7:15:00 PM,18,Wednesday,52,11,18,11,92,normal
7:30:00 PM,18,Wednesday,84,7,9,19,119,normal
7:45:00 PM,18,Wednesday,84,15,7,27,133,normal
8:00:00 PM,18,Wednesday,93,0,11,27,131,normal
8:15:00 PM,18,Wednesday,73,20,14,31,138,high
8:30:00 PM,18,Wednesday,50,16,5,32,103,normal
8:45:00 PM,18,Wednesday,66,11,20,29,126,normal
9:00:00 PM,18,Wednesday,63,8,6,13,90,low
9:15:00 PM,18,Wednesday,91,20,7,24,142,normal
9:30:00 PM,18,Wednesday,104,5,12,22,143,normal
9:45:00 PM,18,Wednesday,6,0,1,27,34,normal
10:00:00 PM,18,Wednesday,6,2,0,35,43,normal
10:15:00 PM,18,Wednesday,14,0,0,24,38,normal
10:30:00 PM,18,Wednesday,15,1,2,27,45,normal
10:45:00 PM,18,Wednesday,10,0,0,29,39,normal
11:00:00 PM,18,Wednesday,7,0,2,35,44,normal
11:15:00 PM,18,Wednesday,7,2,0,30,39,normal
11:30:00 PM,18,Wednesday,8,2,2,20,32,normal
11:45:00 PM,18,Wednesday,5,1,2,34,42,normal
12:00:00 AM,19,Thursday,7,2,1,31,41,normal
12:15:00 AM,19,Thursday,8,0,2,34,44,normal
12:30:00 AM,19,Thursday,6,0,1,26,33,normal
12:45:00 AM,19,Thursday,5,0,0,25,30,normal
1:00:00 AM,19,Thursday,11,1,1,25,38,normal
1:15:00 AM,19,Thursday,8,1,2,25,36,normal
1:30:00 AM,19,Thursday,15,2,2,38,57,normal
1:45:00 AM,19,Thursday,8,0,2,32,42,normal
2:00:00 AM,19,Thursday,7,0,0,32,39,normal
2:15:00 AM,19,Thursday,14,2,1,22,39,normal
2:30:00 AM,19,Thursday,14,2,2,32,50,normal
2:45:00 AM,19,Thursday,9,2,2,40,53,normal
3:00:00 AM,19,Thursday,5,2,0,29,36,normal
3:15:00 AM,19,Thursday,11,1,1,32,45,normal
3:30:00 AM,19,Thursday,7,2,2,38,49,normal
3:45:00 AM,19,Thursday,7,0,1,33,41,normal
4:00:00 AM,19,Thursday,65,9,2,19,95,normal
4:15:00 AM,19,Thursday,50,0,7,22,79,normal
4:30:00 AM,19,Thursday,61,7,1,14,83,low
4:45:00 AM,19,Thursday,77,6,3,28,114,normal
5:00:00 AM,19,Thursday,80,7,3,28,118,normal
5:15:00 AM,19,Thursday,66,1,4,25,96,normal
5:30:00 AM,19,Thursday,89,3,5,21,118,normal
5:45:00 AM,19,Thursday,87,25,13,13,138,normal
6:00:00 AM,19,Thursday,94,26,24,10,154,normal
6:15:00 AM,19,Thursday,116,20,11,11,158,normal
6:30:00 AM,19,Thursday,127,20,13,14,174,heavy
6:45:00 AM,19,Thursday,130,13,14,13,170,heavy
7:00:00 AM,19,Thursday,86,12,13,14,125,normal
7:15:00 AM,19,Thursday,116,11,22,14,163,normal
7:30:00 AM,19,Thursday,115,13,13,8,149,normal
7:45:00 AM,19,Thursday,99,14,24,12,149,normal
8:00:00 AM,19,Thursday,86,23,20,13,142,normal
8:15:00 AM,19,Thursday,81,25,19,8,133,normal
8:30:00 AM,19,Thursday,113,10,15,11,149,normal
8:45:00 AM,19,Thursday,147,18,20,5,190,heavy
9:00:00 AM,19,Thursday,49,6,26,16,97,normal
9:15:00 AM,19,Thursday,79,5,13,19,116,normal
9:30:00 AM,19,Thursday,32,5,26,17,80,normal
9:45:00 AM,19,Thursday,51,15,9,13,88,low
10:00:00 AM,19,Thursday,33,10,25,17,85,normal
10:15:00 AM,19,Thursday,49,7,15,6,77,low
10:30:00 AM,19,Thursday,54,13,5,6,78,low
10:45:00 AM,19,Thursday,28,1,6,32,67,normal
11:00:00 AM,19,Thursday,43,0,5,33,81,normal
11:15:00 AM,19,Thursday,52,2,12,30,96,normal
11:30:00 AM,19,Thursday,25,7,8,25,65,normal
11:45:00 AM,19,Thursday,28,8,12,30,78,normal
12:00:00 PM,19,Thursday,67,0,1,28,96,normal
12:15:00 PM,19,Thursday,58,9,3,26,96,normal
12:30:00 PM,19,Thursday,53,1,13,32,99,normal
12:45:00 PM,19,Thursday,63,6,7,31,107,normal
1:00:00 PM,19,Thursday,42,2,34,27,105,normal
1:15:00 PM,19,Thursday,27,8,10,12,57,low
1:30:00 PM,19,Thursday,78,5,5,25,113,normal
1:45:00 PM,19,Thursday,93,0,5,16,114,normal
2:00:00 PM,19,Thursday,66,18,29,10,123,high
2:15:00 PM,19,Thursday,42,20,18,22,102,normal
2:30:00 PM,19,Thursday,63,3,29,15,110,normal
2:45:00 PM,19,Thursday,13,20,9,27,69,normal
3:00:00 PM,19,Thursday,55,1,28,16,100,normal
3:15:00 PM,19,Thursday,67,4,23,14,108,normal
3:30:00 PM,19,Thursday,65,6,0,26,97,normal
3:45:00 PM,19,Thursday,141,6,33,12,192,heavy
4:00:00 PM,19,Thursday,145,13,19,10,187,heavy
4:15:00 PM,19,Thursday,103,29,11,16,159,normal
4:30:00 PM,19,Thursday,112,20,10,19,161,normal
4:45:00 PM,19,Thursday,101,11,38,18,168,heavy
5:00:00 PM,19,Thursday,142,28,34,20,224,heavy
5:15:00 PM,19,Thursday,124,21,13,11,169,heavy
5:30:00 PM,19,Thursday,115,22,15,19,171,heavy
5:45:00 PM,19,Thursday,103,28,17,17,165,normal
6:00:00 PM,19,Thursday,104,16,15,18,153,normal
6:15:00 PM,19,Thursday,141,20,12,16,189,heavy
6:30:00 PM,19,Thursday,72,19,11,23,125,normal
6:45:00 PM,19,Thursday,67,10,19,34,130,high
7:00:00 PM,19,Thursday,56,7,18,34,115,high
7:15:00 PM,19,Thursday,99,13,16,34,162,high
7:30:00 PM,19,Thursday,103,19,8,30,160,normal
7:45:00 PM,19,Thursday,58,7,9,26,100,normal
8:00:00 PM,19,Thursday,59,7,14,28,108,normal
8:15:00 PM,19,Thursday,94,20,12,20,146,normal
8:30:00 PM,19,Thursday,83,15,16,18,132,normal
8:45:00 PM,19,Thursday,89,1,18,14,122,normal
9:00:00 PM,19,Thursday,52,13,16,13,94,normal
9:15:00 PM,19,Thursday,53,15,5,22,95,normal
9:30:00 PM,19,Thursday,60,0,14,11,85,low
9:45:00 PM,19,Thursday,10,2,0,37,49,normal
10:00:00 PM,19,Thursday,11,1,2,33,47,normal
